order_id,business_id,dasher_id,order_timestamp,order_date,order_month,order_year,order_hour,order_day_of_week,estimated_delivery_min,actual_delivery_min,delivery_delta_min,is_on_time,order_total_usd,delivery_fee_usd,order_status,_is_synthetic
5dac2710-0389-44e8-b767-ed1994d2668b,8c0e0dbc-73b6-4b90-8c72-cbaab8192c55,DASHER_03796,2024-08-22 17:25:00,2024-08-22,2024-08-01,2024,17,Thursday,29,10.0,-25.0,True,21.59,1.66,delivered,True
34c31ac8-0baa-4f29-98dd-5271f0ae585b,0747e5b7-b4bc-4c89-8fc6-0262600d088b,DASHER_03478,2022-09-21 12:59:00,2022-09-21,2022-09-01,2022,12,Wednesday,21,34.0,13.0,False,47.72,5.17,delivered,True
ae90e1b2-054f-4c84-853c-b5cbafbb7438,4a688be8-1820-4f30-a7e0-bf377b89ba04,DASHER_04985,2024-12-29 06:31:00,2024-12-29,2024-12-01,2024,6,Sunday,24,,,,33.29,3.53,cancelled,True
8345474d-3554-43b4-b8e4-cbbcbc919d8c,92cbbc27-8f71-417e-acb8-5c31fdc4811f,DASHER_01131,2024-10-23 20:39:00,2024-10-23,2024-10-01,2024,20,Wednesday,40,31.0,-9.0,True,19.68,4.49,delivered,True
91e7807c-d7c6-4171-af39-a3b874baeca1,5101636f-fa5f-4957-afb4-8303a45bcd80,DASHER_02334,2022-04-01 10:27:00,2022-04-01,2022-04-01,2022,10,Friday,41,47.0,6.0,False,20.07,4.35,delivered,True
01b47836-218f-44f9-835a-a0e66b7aba3b,8ff9727a-25b9-4806-be20-fdcf5c4c06fa,DASHER_03808,2023-06-19 22:26:00,2023-06-19,2023-06-01,2023,22,Monday,46,51.0,5.0,True,42.16,6.63,delivered,True
85ee8085-6456-4c5b-9e56-57b4bc90ed8f,bd85550a-4e6f-4bdf-a67e-dda9bbf7bad4,DASHER_02613,2023-12-11 19:06:00,2023-12-11,2023-12-01,2023,19,Monday,30,20.0,-10.0,True,40.81,5.79,delivered,True
dc044be5-2120-497c-b574-cd65dcd75f61,0d286e68-7e86-434f-b66a-37d964835249,DASHER_00949,2022-01-24 16:42:00,2022-01-24,2022-01-01,2022,16,Monday,41,25.0,-16.0,True,43.42,5.22,delivered,True
25f0810d-1179-4a79-8480-614545e04952,c6bf9ce0-3d64-484e-9c92-b49072ada568,DASHER_00914,2024-07-11 16:49:00,2024-07-11,2024-07-01,2024,16,Thursday,27,28.0,1.0,True,37.82,4.71,delivered,True
534b9765-54e5-4bcd-9781-6e8db8d6fb26,cb0eb21c-b9c4-4235-9370-77861005de7b,DASHER_02112,2024-02-25 21:05:00,2024-02-25,2024-02-01,2024,21,Sunday,15,21.0,6.0,False,39.52,2.37,delivered,True
3bc28e30-3660-4997-94d4-fef62a48210b,8bb457e7-6024-41ef-9dfb-5d2250001642,DASHER_00410,2024-07-20 15:29:00,2024-07-20,2024-07-01,2024,15,Saturday,34,39.0,5.0,True,46.02,2.76,delivered,True
42222844-7cdc-4efd-bf7c-f3a16d3c71a0,1c2271b6-6a7d-462d-83e7-defbdf0a9107,DASHER_03416,2023-11-23 19:49:00,2023-11-23,2023-11-01,2023,19,Thursday,27,33.0,6.0,False,11.48,1.11,delivered,True
8dd7e42a-b9b3-4cea-a41a-a054eb627d45,3cdf47e2-378b-49af-b4d8-e50d8cc6e15a,DASHER_03245,2023-10-27 12:02:00,2023-10-27,2023-10-01,2023,12,Friday,28,,,,28.55,1.65,cancelled,True
a07cca1c-7b8b-43be-a448-4caf24d74dd2,c4cfb25e-27a9-4fba-9ed9-0f21f19a38cd,DASHER_01999,2022-10-24 18:27:00,2022-10-24,2022-10-01,2022,18,Monday,38,46.0,8.0,False,19.88,7.42,delivered,True
eac5c0b1-ec8a-49b1-9ac3-205dd403dd50,cd9ea75a-da23-4962-b22f-c8ae67e5d94c,DASHER_00828,2024-12-08 17:02:00,2024-12-08,2024-12-01,2024,17,Sunday,41,46.0,5.0,True,8.0,1.54,delivered,True
36840031-e3df-43d8-a747-483311d0248b,3c2578e4-5752-4a56-b12e-e1ac28172257,DASHER_00649,2023-09-11 15:01:00,2023-09-11,2023-09-01,2023,15,Monday,50,58.0,8.0,False,51.25,6.85,delivered,True
1e815b71-6c96-4eb7-add0-9ff26f591b0e,4fe2aa30-75c1-471f-b82f-1be1c25a005b,DASHER_04416,2024-06-06 22:50:00,2024-06-06,2024-06-01,2024,22,Thursday,37,45.0,8.0,False,35.33,6.58,delivered,True
3cd52629-c3ca-4b42-b362-d2e66c79c019,5716a482-72e0-4f24-9d04-7d302b34aa16,DASHER_01521,2024-02-06 18:13:00,2024-02-06,2024-02-01,2024,18,Tuesday,30,30.0,0.0,True,12.46,2.93,delivered,True
68c805c8-1ac8-425e-aaae-21b14812d925,588641b5-4966-4546-bbf3-1ce9aa44e4d2,DASHER_00153,2022-04-04 18:58:00,2022-04-04,2022-04-01,2022,18,Monday,37,,,,32.89,2.91,cancelled,True
6e0f134a-397b-4b22-afae-f36bb7c7a1a0,edd7d8bd-63fd-440b-9448-1ec3c07bcde0,DASHER_01810,2024-08-05 18:40:00,2024-08-05,2024-08-01,2024,18,Monday,23,,,,38.15,1.44,cancelled,True
7f0a200f-7426-471d-8399-5bb949bda042,d5000245-8d11-403d-ac50-04ea164a658d,DASHER_04435,2023-08-13 19:38:00,2023-08-13,2023-08-01,2023,19,Sunday,39,25.0,-14.0,True,8.0,1.08,delivered,True
bd042751-0610-42c9-a0ef-f7a27eb35005,dc81e380-2ad6-46c2-a1eb-4bb11625dd6a,DASHER_04360,2023-11-29 12:52:00,2023-11-29,2023-11-01,2023,12,Wednesday,46,34.0,-12.0,True,34.22,5.87,delivered,True
793f85c3-6e6f-4f81-a35b-cc651ab21086,0d517b9e-7b23-4590-a10d-57e102ae6bbd,DASHER_04598,2024-03-09 11:02:00,2024-03-09,2024-03-01,2024,11,Saturday,29,16.0,-13.0,True,34.72,6.23,delivered,True
86150d50-fb2b-46c6-98fe-9e4682dfb4ca,78e42928-d3f2-4584-878f-410b57b13657,DASHER_04791,2024-12-20 13:18:00,2024-12-20,2024-12-01,2024,13,Friday,34,34.0,0.0,True,12.06,2.16,delivered,True
8ac00717-f5fe-48a8-9370-e94253518ce2,c77a9eff-6cb6-40be-940f-fbcde486ad4e,DASHER_04020,2023-12-22 17:26:00,2023-12-22,2023-12-01,2023,17,Friday,36,36.0,0.0,True,43.02,4.75,delivered,True
8bdaa3ee-9b6a-426e-a353-9d86e41a4542,34bbbd1e-95ba-4dfb-9128-58e263d4134e,DASHER_04675,2024-02-15 18:54:00,2024-02-15,2024-02-01,2024,18,Thursday,34,42.0,8.0,False,39.05,3.02,delivered,True
999af508-f201-4971-ad25-838229642acc,9a199a88-12da-418a-87c5-772e1c617853,DASHER_03425,2022-11-22 20:47:00,2022-11-22,2022-11-01,2022,20,Tuesday,45,43.0,-2.0,True,38.33,6.38,delivered,True
3d02827c-f41a-48ce-a82f-b8ede0809c70,2b3fecea-43fe-49cc-b93a-a7dda66215c2,DASHER_04362,2022-08-05 19:43:00,2022-08-05,2022-08-01,2022,19,Friday,31,50.0,19.0,False,22.22,3.74,delivered,True
f736617c-0e90-4fd3-a434-cd5bac722cf2,cbd4ab1e-1a50-47aa-abec-59c876bd8f9e,DASHER_01455,2024-04-07 16:29:00,2024-04-07,2024-04-01,2024,16,Sunday,30,56.0,26.0,False,27.51,6.8,delivered,True
a4e1eef9-bac8-4d03-9d8d-7f565e4dfd9f,b23a28d6-3e8a-46b2-a36a-a58b7b6c3bd7,DASHER_03426,2024-08-08 19:43:00,2024-08-08,2024-08-01,2024,19,Thursday,35,44.0,9.0,False,20.39,3.86,delivered,True
0e1157be-93be-43ba-bd45-67543ef75be0,db01cdbc-bb60-453b-87f1-a3da8a848d26,DASHER_03348,2022-03-01 18:08:00,2022-03-01,2022-03-01,2022,18,Tuesday,27,18.0,-9.0,True,41.03,2.74,delivered,True
3bf36f7b-eebf-43a0-a25c-d31e88cbfd7a,3b3c9b90-0ddd-4927-8e1f-c833acdbb514,DASHER_04522,2024-08-24 19:23:00,2024-08-24,2024-08-01,2024,19,Saturday,32,48.0,16.0,False,31.39,4.57,delivered,True
cb75914c-3dc8-4803-b72b-fd56e33a445b,f4a7fd62-81da-4d82-935b-1479d26d6b51,DASHER_01636,2023-01-31 21:10:00,2023-01-31,2023-01-01,2023,21,Tuesday,22,27.0,5.0,True,22.99,7.25,delivered,True
6cd4f042-7d85-4eb7-9161-77690e04ea63,a12a64a0-f929-4bcf-9556-30726ff78f01,DASHER_01448,2023-02-28 18:29:00,2023-02-28,2023-02-01,2023,18,Tuesday,40,40.0,0.0,True,48.89,7.8,delivered,True
4fdcf2aa-bca9-43e6-8927-87c799054cf8,51eee245-6a79-429d-94e7-0d0eec478a81,DASHER_02005,2024-10-21 18:51:00,2024-10-21,2024-10-01,2024,18,Monday,29,23.0,-6.0,True,8.0,1.04,delivered,True
e3a5348a-b50e-4237-bd57-d7081f332ffb,b818c60f-c959-46fb-a08a-f800aa7833e5,DASHER_03416,2022-03-08 19:26:00,2022-03-08,2022-03-01,2022,19,Tuesday,39,65.0,26.0,False,8.0,7.69,delivered,True
898338c9-7ac4-481a-8e3f-378711c4aa68,386bba64-0fef-41cf-87bd-8e04c882824d,DASHER_00489,2022-09-05 19:38:00,2022-09-05,2022-09-01,2022,19,Monday,29,,,,24.47,6.75,cancelled,True
5305556a-5232-4954-817c-69a8328428de,54cea9be-2231-4833-9b70-066500231633,DASHER_01016,2022-03-23 13:45:00,2022-03-23,2022-03-01,2022,13,Wednesday,42,57.0,15.0,False,19.19,1.72,delivered,True
c7a7a81d-cd63-4c8f-889f-2fc4f8b64fee,d46bbae2-8cd7-41d3-8bb0-e0d8b59a42e2,DASHER_02783,2023-06-22 20:37:00,2023-06-22,2023-06-01,2023,20,Thursday,35,30.0,-5.0,True,35.53,4.37,delivered,True
10bb4718-9c87-486c-b086-27611b2f609a,42212f1b-f9b1-4ef9-b351-4fe5f5d68f5b,DASHER_02004,2023-06-26 07:41:00,2023-06-26,2023-06-01,2023,7,Monday,39,35.0,-4.0,True,12.92,6.29,delivered,True
005cbb64-caf8-492f-aac4-204acecbf990,a62743cb-31b2-406d-9922-1e5e8d6fab4f,DASHER_04869,2023-12-03 12:28:00,2023-12-03,2023-12-01,2023,12,Sunday,30,41.0,11.0,False,36.53,4.64,delivered,True
632c050a-50c8-444f-936c-8c7b0032fb31,4ce90dc4-21f7-4d01-a00c-7bc039719b7e,DASHER_01296,2022-02-23 10:23:00,2022-02-23,2022-02-01,2022,10,Wednesday,35,18.0,-17.0,True,19.28,4.96,delivered,True
b6836578-2b39-4f55-b565-470e6c9fb201,3e2a1b4b-6073-402e-9d5c-cb0f3108b92f,DASHER_01200,2023-09-17 16:28:00,2023-09-17,2023-09-01,2023,16,Sunday,32,26.0,-6.0,True,8.0,2.79,delivered,True
8e18e814-11e5-485f-973a-23e9c7e12f10,b4d80b34-a51a-4860-8263-f709dd6bd58b,DASHER_04166,2023-04-12 02:13:00,2023-04-12,2023-04-01,2023,2,Wednesday,25,,,,24.25,6.21,cancelled,True
b7464aac-12a4-40be-84ef-198d1919566d,14ec3205-bfb5-4268-91de-7596fb57f2e0,DASHER_04104,2024-11-24 14:39:00,2024-11-24,2024-11-01,2024,14,Sunday,52,34.0,-18.0,True,22.79,7.05,delivered,True
e8fef804-7ede-4079-9db4-f9ec25adf40a,9f48c66d-495c-4261-8145-50fabc999aa2,DASHER_00530,2024-09-20 18:55:00,2024-09-20,2024-09-01,2024,18,Friday,42,35.0,-7.0,True,27.03,3.39,delivered,True
7b066ff2-0a3f-4c8c-a77a-4a0cb4433184,98704bbd-22a4-4064-90df-f0915b69bccf,DASHER_01613,2023-09-26 10:09:00,2023-09-26,2023-09-01,2023,10,Tuesday,32,52.0,20.0,False,18.18,7.38,delivered,True
2a2fce0c-648e-4614-9f55-4285f625dc1e,aa743637-010b-4033-9774-3e2e956bf8b5,DASHER_01659,2022-01-25 21:54:00,2022-01-25,2022-01-01,2022,21,Tuesday,41,49.0,8.0,False,8.0,3.53,delivered,True
a03244cb-e2e6-41a0-852e-3e0e3a322123,759d4d34-88f8-4151-b2cd-b4f6a75c1cdd,DASHER_04380,2022-03-09 14:06:00,2022-03-09,2022-03-01,2022,14,Wednesday,44,40.0,-4.0,True,39.13,1.55,delivered,True
a4e7c9cf-ad7d-4031-9928-cf67ff50b04a,f592967a-d1a4-4b6e-b495-e773b1021f97,DASHER_02007,2022-04-25 15:33:00,2022-04-25,2022-04-01,2022,15,Monday,26,26.0,0.0,True,40.04,2.59,delivered,True
01422c69-1d12-4ede-83ee-04309592d774,874784c7-743a-432a-9a60-8e2efb000967,DASHER_00521,2024-07-23 09:38:00,2024-07-23,2024-07-01,2024,9,Tuesday,34,43.0,9.0,False,35.15,3.11,delivered,True
5e99c661-c34e-4070-87f5-e3fd96e4f74e,6cf9feb9-6534-49f6-a7d0-efd9c0e448b6,DASHER_00418,2023-03-02 10:37:00,2023-03-02,2023-03-01,2023,10,Thursday,32,33.0,1.0,True,11.46,3.22,delivered,True
e605114f-1e65-4ad5-983e-fd481c01f574,4c2b9abf-bdc0-4c0b-a733-764baa4400b7,DASHER_01761,2022-05-30 09:07:00,2022-05-30,2022-05-01,2022,9,Monday,26,30.0,4.0,True,18.17,1.06,delivered,True
1dfc97cf-fb17-4b1b-9557-e87da8b88a9c,b9e6336b-3237-4308-849b-dd709625434a,DASHER_03737,2024-05-30 21:07:00,2024-05-30,2024-05-01,2024,21,Thursday,31,29.0,-2.0,True,12.57,7.94,delivered,True
4eaeb511-7f43-4f7b-9d01-96e21b159644,3cbde401-0a76-450b-ac8f-41d387a33ec6,DASHER_04212,2023-05-31 20:38:00,2023-05-31,2023-05-01,2023,20,Wednesday,33,49.0,16.0,False,23.95,2.84,delivered,True
d89f810a-9947-4726-bfa0-d42322fe60a0,ff226a5c-fa4e-4f86-8536-492a96c1870f,DASHER_01492,2024-12-25 10:17:00,2024-12-25,2024-12-01,2024,10,Wednesday,46,40.0,-6.0,True,12.55,4.4,delivered,True
76d197c4-39c5-485b-8268-365bcea00879,d49aff6c-5352-4ffd-8a3e-99b3fd95fe19,DASHER_02495,2023-10-16 21:32:00,2023-10-16,2023-10-01,2023,21,Monday,30,31.0,1.0,True,53.24,3.39,delivered,True
5eeed70d-c0a4-4f22-a388-185224223630,066c9d62-9aa2-4113-91b7-17436f21c2c1,DASHER_04345,2023-01-10 09:06:00,2023-01-10,2023-01-01,2023,9,Tuesday,43,43.0,0.0,True,18.15,4.29,delivered,True
60f86e40-1c5e-4a5f-a50c-1af7ece5e11e,02c4fa7d-b7ff-4a74-a580-63dfb288527d,DASHER_03245,2023-09-07 22:13:00,2023-09-07,2023-09-01,2023,22,Thursday,30,27.0,-3.0,True,35.05,5.26,delivered,True
b3a3a9a2-5aa7-460e-a533-3ae964aefc52,ec5f75bb-f14b-4e7e-8a0f-75cdc2b8e8b5,DASHER_02206,2022-11-18 12:33:00,2022-11-18,2022-11-01,2022,12,Friday,19,36.0,17.0,False,25.92,2.59,delivered,True
313445e7-e79f-4c5f-961e-de586263679b,86432427-0ffb-461a-9489-ae6ff0530645,DASHER_02899,2023-06-23 16:54:00,2023-06-23,2023-06-01,2023,16,Friday,38,29.0,-9.0,True,34.73,3.15,delivered,True
be9e50cc-79ca-44fc-b10f-313e0c6d5e19,637c6293-e5ec-4eab-bb5c-cad79ad16c04,DASHER_01146,2024-03-16 20:00:00,2024-03-16,2024-03-01,2024,20,Saturday,28,28.0,0.0,True,13.28,7.81,delivered,True
b0693a17-4167-483d-a7f9-470607a6bf89,fc43590c-3a48-4750-a11b-f806ef228efa,DASHER_03059,2023-07-16 01:45:00,2023-07-16,2023-07-01,2023,1,Sunday,38,54.0,16.0,False,44.17,3.67,delivered,True
1d465688-4e48-4a31-86bf-b3ce6ef3c56e,29f0b988-affb-4093-b54e-172b2cfe1ad8,DASHER_01314,2023-02-13 20:39:00,2023-02-13,2023-02-01,2023,20,Monday,36,13.0,-23.0,True,27.95,3.27,delivered,True
96ba70ec-c637-4294-85bf-802b579f0f2b,7d77f3d5-9661-4a48-bc50-276af59798f0,DASHER_03195,2024-09-09 22:37:00,2024-09-09,2024-09-01,2024,22,Monday,15,21.0,6.0,False,15.99,4.4,delivered,True
98ded652-36e0-4ab3-9428-094238fee781,1bb78e86-6bd8-451b-917b-90e49d836919,DASHER_04406,2023-07-28 23:37:00,2023-07-28,2023-07-01,2023,23,Friday,18,15.0,-3.0,True,33.41,3.58,delivered,True
709b61c2-6f6d-4c00-85f7-0b1184965027,6e3f991c-0222-4fa5-9d5f-cbac2558eb9e,DASHER_03389,2023-08-06 08:08:00,2023-08-06,2023-08-01,2023,8,Sunday,37,34.0,-3.0,True,42.24,5.12,delivered,True
807e8b7b-21c8-404c-8196-2000754b5755,f39ee359-15d3-4ef1-a197-01c1f7351a43,DASHER_04560,2023-02-14 17:28:00,2023-02-14,2023-02-01,2023,17,Tuesday,20,20.0,0.0,True,48.05,4.71,delivered,True
f2517f9b-ec4a-4284-a16b-2641a6464715,6c488b5a-1b56-4287-9841-6d102265b707,DASHER_02571,2023-08-20 19:08:00,2023-08-20,2023-08-01,2023,19,Sunday,35,31.0,-4.0,True,42.19,6.4,delivered,True
72e44b60-fde1-4bc9-b189-ced06c23994b,3cdceb4f-1a00-4e56-9ad0-1c8a9c0cbfd9,DASHER_02121,2023-03-16 09:29:00,2023-03-16,2023-03-01,2023,9,Thursday,32,33.0,1.0,True,42.59,2.78,delivered,True
821f1df5-0dc3-4afb-bf21-fddae3bbc5fa,acc025e8-c707-4ae0-92db-58ccc57b6918,DASHER_04328,2022-02-17 08:41:00,2022-02-17,2022-02-01,2022,8,Thursday,28,34.0,6.0,False,70.63,3.6,delivered,True
72d91121-37a2-41c8-89c6-fe36fc5663e5,4a777441-342a-4d58-871c-e1e13d83f2b8,DASHER_04708,2024-06-14 23:32:00,2024-06-14,2024-06-01,2024,23,Friday,43,50.0,7.0,False,18.95,3.33,delivered,True
320223a4-ca56-4f91-acc5-045783c8f296,3a0ddd08-6f6f-4b00-8407-83f57b8f9323,DASHER_04206,2022-05-18 19:36:00,2022-05-18,2022-05-01,2022,19,Wednesday,43,51.0,8.0,False,32.16,7.45,delivered,True
93b270f4-185a-40ec-86c9-9099c4e2c203,73dc46bb-192a-49fb-8db0-c087ba1bc291,DASHER_01246,2023-01-26 20:49:00,2023-01-26,2023-01-01,2023,20,Thursday,32,24.0,-8.0,True,8.0,5.54,delivered,True
dece3d46-743a-43ec-8543-26088cb861d4,2d774ff3-f056-4a09-82a3-570f35f79621,DASHER_03542,2022-05-30 09:36:00,2022-05-30,2022-05-01,2022,9,Monday,29,41.0,12.0,False,40.17,3.05,delivered,True
3f1db86f-994c-4187-ad36-e7f512bbbb91,ade633a8-982c-4ef1-bbf6-dcdc8ad1ca4d,DASHER_02675,2024-03-09 01:14:00,2024-03-09,2024-03-01,2024,1,Saturday,29,26.0,-3.0,True,36.2,4.72,delivered,True
1b244377-c643-46cf-b78c-d5bc696d4263,666b1ea2-af12-4958-8204-e318b1b1b8e1,DASHER_01250,2023-02-15 20:36:00,2023-02-15,2023-02-01,2023,20,Wednesday,50,39.0,-11.0,True,31.69,3.15,delivered,True
e5bd3ae8-eea6-4934-be2c-6486efc1e397,4137093d-5da6-4fd0-a3a8-95258d6a3b72,DASHER_00567,2022-07-26 02:38:00,2022-07-26,2022-07-01,2022,2,Tuesday,39,42.0,3.0,True,27.05,3.28,delivered,True
0369187e-96d4-4db3-ad4e-1f157aad767d,75096181-875a-44c6-a9de-50fac972054f,DASHER_01908,2023-10-08 22:42:00,2023-10-08,2023-10-01,2023,22,Sunday,36,45.0,9.0,False,38.17,3.48,delivered,True
ced16eed-d7e4-431d-89b9-8fae3ed7324b,89239dce-4113-4057-b918-d89f65a66bca,DASHER_01708,2022-10-09 21:28:00,2022-10-09,2022-10-01,2022,21,Sunday,32,,,,53.98,3.65,cancelled,True
9f6a6f35-7941-45ee-8d5d-e34c90dd80d9,438ab3c1-c8ca-4eb9-91f8-cde2979b042c,DASHER_01434,2024-07-04 15:12:00,2024-07-04,2024-07-01,2024,15,Thursday,37,48.0,11.0,False,8.81,4.61,delivered,True
d0a78069-4f0d-4a9f-8770-e0aa843005be,33bd0c64-8609-4bc7-9584-30cd8db6a3d0,DASHER_03400,2022-11-30 20:07:00,2022-11-30,2022-11-01,2022,20,Wednesday,34,52.0,18.0,False,19.53,2.33,delivered,True
10987099-6a1d-4734-86d3-0c1a84d40f14,4e083304-68b7-466b-83e1-8d5b67967bc0,DASHER_00059,2022-07-05 20:23:00,2022-07-05,2022-07-01,2022,20,Tuesday,25,26.0,1.0,True,17.08,7.72,delivered,True
3024397d-5bdc-4053-b4b4-5833a565b05d,543cbb36-dfb5-452f-8165-52bddaf2fcd7,DASHER_01878,2022-07-24 13:19:00,2022-07-24,2022-07-01,2022,13,Sunday,40,46.0,6.0,False,14.8,7.99,delivered,True
e1df1e7f-fbd1-459f-a38f-388e63232549,99b19f1e-2ade-40da-ba17-f273c3d1e7ad,DASHER_02648,2022-06-22 19:51:00,2022-06-22,2022-06-01,2022,19,Wednesday,28,36.0,8.0,False,56.41,2.23,delivered,True
dec56233-cc60-4bcf-9bab-73053674eb66,7c5516a0-b640-4b18-9d97-dd6e4a5c9549,DASHER_01718,2022-01-19 08:09:00,2022-01-19,2022-01-01,2022,8,Wednesday,39,,,,41.53,7.05,cancelled,True
ea2d9fa9-48b4-49e8-8acb-8778e6141fdf,fe9048ac-13af-4e1a-875c-64967ba99e8a,DASHER_01240,2023-08-24 13:26:00,2023-08-24,2023-08-01,2023,13,Thursday,38,27.0,-11.0,True,27.12,2.26,delivered,True
c097b47e-5e80-4517-a8c5-40749c4357c6,4ae2a95c-4f3f-4078-a542-685cc396e39a,DASHER_02172,2022-08-13 20:01:00,2022-08-13,2022-08-01,2022,20,Saturday,20,10.0,-10.0,True,28.7,5.34,delivered,True
0c90b2fd-249a-4de3-b1c9-45c1029f9399,de5b3a8b-08c5-433a-a8c7-eb5e68da1e84,DASHER_03339,2022-02-28 20:21:00,2022-02-28,2022-02-01,2022,20,Monday,43,45.0,2.0,True,42.48,5.18,delivered,True
fd1127f2-c7c9-4600-a3c0-79ab1bb06e8a,bd1132d2-08c1-494f-bc6f-82a12838881e,DASHER_00920,2024-12-11 09:06:00,2024-12-11,2024-12-01,2024,9,Wednesday,37,62.0,25.0,False,31.5,7.77,delivered,True
148947bd-3493-4169-85cb-4eaeb7d3598e,c5fa2a70-a41c-44df-98e9-d34cddd2c77c,DASHER_00005,2024-08-09 23:54:00,2024-08-09,2024-08-01,2024,23,Friday,41,34.0,-7.0,True,22.14,7.31,delivered,True
9255d0f3-afdb-4110-b7e7-8728b39ec3ec,dd76ea3f-771c-4693-8ede-c59c1f02903a,DASHER_04037,2022-09-20 12:34:00,2022-09-20,2022-09-01,2022,12,Tuesday,43,33.0,-10.0,True,43.97,6.23,delivered,True
f4385aaa-1c22-4408-b335-49d31f2a7cea,6e2518b1-a6a5-4eb5-aa21-6623cec2a451,DASHER_00776,2023-02-06 08:32:00,2023-02-06,2023-02-01,2023,8,Monday,48,68.0,20.0,False,26.01,5.3,delivered,True
7d185a4d-a694-4ccd-ab1f-567287d1f193,cdb01ba2-c25b-46e3-a648-5cb901536f9f,DASHER_04839,2023-05-27 10:11:00,2023-05-27,2023-05-01,2023,10,Saturday,28,27.0,-1.0,True,15.9,4.63,delivered,True
152a30d3-c9a6-42d8-b325-e2108bb3fd93,d456ef09-40b6-4e63-be6e-36b3faa8782b,DASHER_00280,2023-07-01 20:08:00,2023-07-01,2023-07-01,2023,20,Saturday,31,41.0,10.0,False,28.15,5.41,delivered,True
2aab3cbb-d1dd-49bd-96c2-52392d5b3a55,b5eebd4c-570a-4fbe-9da5-dc1304086d5b,DASHER_03250,2023-02-10 23:00:00,2023-02-10,2023-02-01,2023,23,Friday,20,21.0,1.0,True,31.59,3.25,delivered,True
b862c35d-f62b-457e-bbdc-38cc1b3e2b67,04505466-972b-4b61-8a86-210ff30780ea,DASHER_03703,2024-09-11 16:22:00,2024-09-11,2024-09-01,2024,16,Wednesday,41,63.0,22.0,False,44.96,2.83,delivered,True
e2167023-225b-4d71-9e28-e8ed27243294,4aaeba07-e1e3-4583-bcb9-f257d4f49232,DASHER_01526,2024-06-19 08:17:00,2024-06-19,2024-06-01,2024,8,Wednesday,34,26.0,-8.0,True,13.56,2.78,delivered,True
33af6f67-0480-49c0-a7dc-834b32876c71,622bdd6c-92ab-4876-9b72-acc61d286b35,DASHER_02153,2024-09-25 20:29:00,2024-09-25,2024-09-01,2024,20,Wednesday,28,13.0,-15.0,True,41.7,5.49,delivered,True
73ecdddd-afd5-451b-bd95-62306a1ab831,0f668b8a-bfd7-4761-a195-43543290414e,DASHER_02847,2022-09-16 07:29:00,2022-09-16,2022-09-01,2022,7,Friday,37,39.0,2.0,True,21.85,3.14,delivered,True
332be177-fd30-4b66-99b5-f618af4643a5,2d774ff3-f056-4a09-82a3-570f35f79621,DASHER_04185,2024-06-12 17:05:00,2024-06-12,2024-06-01,2024,17,Wednesday,55,49.0,-6.0,True,38.25,2.54,delivered,True
780c5e7d-44c6-41bc-812d-a9b5b821a337,966ffa93-4e00-4238-84d3-eb99b7b8b574,DASHER_04346,2022-02-04 09:47:00,2022-02-04,2022-02-01,2022,9,Friday,49,40.0,-9.0,True,44.65,4.67,delivered,True
c0ebfc7a-3be0-400a-b5c7-40c1b8f53b57,f58a448e-e697-4b10-bfee-d4fe4a6fd258,DASHER_00820,2024-12-27 13:14:00,2024-12-27,2024-12-01,2024,13,Friday,25,10.0,-38.0,True,19.48,7.0,delivered,True
f02ece9f-5888-408d-b692-ef9ceace2eaa,caee2cf1-dc31-4f24-995e-e658c409237e,DASHER_01656,2023-04-09 21:48:00,2023-04-09,2023-04-01,2023,21,Sunday,24,21.0,-3.0,True,10.21,2.94,delivered,True
d747c242-29fc-4b7d-9192-c7adece9e71b,f1c175e7-8430-4b1f-90b9-53ee97196ab0,DASHER_01115,2024-03-31 12:57:00,2024-03-31,2024-03-01,2024,12,Sunday,26,25.0,-1.0,True,26.25,1.51,delivered,True
fc800997-56a9-4a84-94da-58a54a92f1dc,d408e080-06dc-4b14-b0ae-76b07c534583,DASHER_01149,2023-10-01 10:46:00,2023-10-01,2023-10-01,2023,10,Sunday,28,10.0,-23.0,True,8.0,2.0,delivered,True
fd0c34cf-ea76-498b-b5fa-93bd4e04f3c4,51eee245-6a79-429d-94e7-0d0eec478a81,DASHER_03432,2022-11-25 20:51:00,2022-11-25,2022-11-01,2022,20,Friday,56,52.0,-4.0,True,20.88,6.83,delivered,True
2cf404d4-1a63-41ed-8757-dea5745c0d60,340ac7e4-b010-449a-b089-73707ad5dcc4,DASHER_01243,2022-05-25 10:17:00,2022-05-25,2022-05-01,2022,10,Wednesday,38,45.0,7.0,False,40.24,2.43,delivered,True
6ff688cb-d73c-4a8a-a92e-90f755c55072,96f53180-ba0d-4efa-ac65-3cd978378c18,DASHER_00840,2022-10-19 19:48:00,2022-10-19,2022-10-01,2022,19,Wednesday,29,44.0,15.0,False,31.25,2.62,delivered,True
cd833307-a826-44eb-8bbe-ac2859664566,88cf80a0-e003-4353-996c-fe9db6da14ba,DASHER_02796,2024-06-16 12:07:00,2024-06-16,2024-06-01,2024,12,Sunday,24,10.0,-15.0,True,23.22,7.12,delivered,True
ff08e527-1283-47c2-a56b-e3406be51189,b83768f6-15a1-4848-bc82-9b98bfc748c2,DASHER_03991,2022-03-25 14:57:00,2022-03-25,2022-03-01,2022,14,Friday,34,50.0,16.0,False,29.07,1.71,delivered,True
